bundesland;partei;listenplatz;nachname;vorname;beruf;geburtsjahr;wahlkreis_name;wahlkreis_nummer;Gender
Mecklenburg-Vorpommern;GRÜNE;2;Dr. Winter;Felix;Wirtschaftsmathematiker;1981;Rostock – Landkreis Rostock II;14;male
Mecklenburg-Vorpommern;GRÜNE;3;Horn;Katharina;Bootsbauerin;1998;Mecklenburgische Seenplatte I – Vorpommern-Greifswald II;16;female
Mecklenburg-Vorpommern;GRÜNE;4;Scherer;Raphael;Student;2003;;;male
Mecklenburg-Vorpommern;GRÜNE;5;Zahradníčková;Miroslava;Künstlerin;1960;Schwerin – Ludwigslust-Parchim I;12;female
Mecklenburg-Vorpommern;GRÜNE;6;Krüger;Ole;Germanist;1983;;;male
Mecklenburg-Vorpommern;Tierschutzpartei;1;Melchin;Petra;Landschaftsplanerin;1964;;;female
Mecklenburg-Vorpommern;Tierschutzpartei;2;Treise;Lucas;Videograf;1981;;;male
Mecklenburg-Vorpommern;Tierschutzpartei;3;Hübner;Anja;tiermedizinische Fachangestellte;1989;;;female
Mecklenburg-Vorpommern;Tierschutzpartei;4;Volkenand;Christoph;Dialoger;1971;;;male
Mecklenburg-Vorpommern;Tierschutzpartei;5;Preusche;Thomas Rex;Fachinformatiker Anwendungsentwicklung;1988;;;male
Mecklenburg-Vorpommern;Tierschutzpartei;6;Wagner;Elvira Maria;Bürokauffrau, Rentnerin;1950;;;female
Mecklenburg-Vorpommern;Tierschutzpartei;7;Dvorak;Jonny;Heilerziehungspfleger;1995;;;male
Mecklenburg-Vorpommern;Tierschutzpartei;8;Gabel;Robert;Sozialwissenschaftler;1979;Vorpommern-Rügen – Vorpommern-Greifswald I;15;male
Mecklenburg-Vorpommern;Tierschutzpartei;9;Neuhaus;Jana;Erzieherin;1989;;;female
Mecklenburg-Vorpommern;Freie Wähler;1;Kappek;Bodo;Fleischermeister;1994;;;male
Mecklenburg-Vorpommern;Freie Wähler;2;Gutzmann;Holger;Generalstabsoffizier;1983;Vorpommern-Rügen – Vorpommern-Greifswald I;15;male
Mecklenburg-Vorpommern;Freie Wähler;3;Budzinski;Meike Marga;Verwaltungsfachangestellte;1970;;;female
Mecklenburg-Vorpommern;Freie Wähler;4;Süssig;Arno;Rentner;1957;;;male
Mecklenburg-Vorpommern;Freie Wähler;5;Kessner;Karl Wilhelm;Berufsfeuerwehrmann;1988;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;13;male
Mecklenburg-Vorpommern;Freie Wähler;6;Semder;Manuela Erna Sieglinde;Krankenschwester;1967;;;female
Mecklenburg-Vorpommern;Freie Wähler;7;Schmidt;Roger;Dipl.-Kaufmann;1968;Rostock – Landkreis Rostock II;14;male
Mecklenburg-Vorpommern;Freie Wähler;8;Schröter;Sabine Sigrid;Rentnerin;1958;Mecklenburgische Seenplatte II – Landkreis Rostock III;17;female
Mecklenburg-Vorpommern;Freie Wähler;9;Schulz;Sven;Angestellter;1979;;;male
Mecklenburg-Vorpommern;Freie Wähler;10;Hinrich;Christian;Tischlermeister;1983;;;male
Mecklenburg-Vorpommern;Freie Wähler;11;Mittelstädt;Ulf;Lehrer;1967;;;male
Mecklenburg-Vorpommern;Freie Wähler;12;Zeilinger-Mittelstädt;Heike;Lehrerin;1966;;;female
Mecklenburg-Vorpommern;Freie Wähler;13;Dutz;Alexander;Handelsfachwirt;1982;Schwerin – Ludwigslust-Parchim I;12;male
Mecklenburg-Vorpommern;Freie Wähler;14;Kossack;Ailin;Tagespflege;1998;;;female
Mecklenburg-Vorpommern;Freie Wähler;15;Pagel;Michael;Gastwirt;1973;;;male
Mecklenburg-Vorpommern;Volt;1;Krüger-El Bissani;Christian;Lehrer;1981;;;male
Mecklenburg-Vorpommern;Volt;2;Altstadt;Emily Ems;Studentin;2004;;;female
Mecklenburg-Vorpommern;Volt;3;De Matteis;Massimo Mario Nicola Frederico Carmelo;Volljurist;1961;;;male
Mecklenburg-Vorpommern;Volt;4;Spiering;Nils;Public-Relations-Berater;1992;;;male
Mecklenburg-Vorpommern;Volt;5;Vorpahl;David;Pflegehilfskraft;1988;;;male
Mecklenburg-Vorpommern;Volt;6;Klinger;Nils Christian;Student;1998;;;male
Mecklenburg-Vorpommern;MLPD;1;Schilke;Barbara Maria;Rentnerin;1953;;;female
Mecklenburg-Vorpommern;MLPD;2;Beckmann;Bert;Elektriker;1958;Schwerin – Ludwigslust-Parchim I;12;male
Mecklenburg-Vorpommern;MLPD;3;Goltz;Frieder;Arbeiter;1980;;;male
Mecklenburg-Vorpommern;MLPD;4;Schilke;Giselher Herbert Adolf;Rentner;1954;Rostock – Landkreis Rostock II;14;male
Mecklenburg-Vorpommern;MLPD;5;Hörhold;Andreas;Hausmeister;1969;;;male
Mecklenburg-Vorpommern;MLPD;6;Voß;Renate;Rentnerin;1943;;;female
Mecklenburg-Vorpommern;MLPD;7;Wilke;Elke Viola Sonja;Bürokauffrau;1956;;;female
Mecklenburg-Vorpommern;MLPD;8;Schulze;Karl-Heinz;Gärtner;1955;;;male
Mecklenburg-Vorpommern;MLPD;9;Kunze;Hermann Stephan;Rentner;1957;;;male
Mecklenburg-Vorpommern;BÜNDNIS DEUTSCHLAND;1;Riech;Berthold;Landwirt;1967;Schwerin – Ludwigslust-Parchim I;12;male
Mecklenburg-Vorpommern;BÜNDNIS DEUTSCHLAND;2;Wieck;Ingo;Unternehmer;1967;;;male
Mecklenburg-Vorpommern;BÜNDNIS DEUTSCHLAND;3;Brehme;Jeremy Marcel;Soldat;2000;Rostock – Landkreis Rostock II;14;male
Mecklenburg-Vorpommern;BÜNDNIS DEUTSCHLAND;4;Warncke;Nadine;Krankenschwester;1980;Mecklenburgische Seenplatte II – Landkreis Rostock III;17;female
Mecklenburg-Vorpommern;BSW;1;Straetmanns;Friedrich Karl Otto;Staatssekretär;1961;;;male
Mecklenburg-Vorpommern;BSW;2;Dango;Melanie;Dipl.-Theologin;1976;;;female
Mecklenburg-Vorpommern;BSW;3;Meier;Livia;Juristin;1977;;;female
Mecklenburg-Vorpommern;BSW;4;Dr. Langer;Peter;Universitätsprofessor;1969;;;male
Mecklenburg-Vorpommern;BSW;5;Kroß;Ariane Marita;Rentnerin;1959;;;female
Mecklenburg-Vorpommern;BSW;6;Nikolitsis;Alexander;Arzt;1983;;;male
Mecklenburg-Vorpommern;BSW;7;Kuhnert;Jan;Gewerkschaftssekretär;1966;;;male
Mecklenburg-Vorpommern;BSW;8;Moscinski;Marian Alfred;Politologe;1982;;;male
Mecklenburg-Vorpommern;BSW;9;Keil;Andreas Kurt Erich;Dipl.-Kaufmann;1962;;;male
Niedersachsen;SPD;1;Pistorius;Boris;Bundesminister des Innern und für Heimat;1960;Osnabrück-Land;38;male
Niedersachsen;SPD;2;Mattheis;Matthias;MdB, Lehrer;1981;Hannover-Stadt II;42;male
Niedersachsen;SPD;1;Klingbeil;Lars;MdB, Parteivorsitzender;1978;Rotenburg I – Heidekreis;35;male
Niedersachsen;SPD;2;Möller;Siemtje Victoria Regine Ilse Santjer;Lehrerin;1983;Friesland – Wilhelmshaven – Wittmund;26;female
Niedersachsen;SPD;3;Pistorius;Boris Ludwig;Jurist, Bundesminister;1960;Stadt Hannover II;42;male
Niedersachsen;SPD;4;Troff-Schaffarzyk;Anja Gerlinde;Mitglied des Deutschen Bundestages;1969;Unterems;25;female
Niedersachsen;SPD;5;Heil;Wolfgang-Hubertus Ernst Ulrich;Politikwissenschaftler, Bundesminister;1972;Gifhorn – Peine;45;male
Niedersachsen;SPD;6;Stadler;Svenja;MdB, Senior-PR-Beraterin;1976;Harburg;36;female
Niedersachsen;SPD;7;Dr. Miersch;Matthias;Rechtsanwalt;1968;Hannover-Land II;47;male
Niedersachsen;SPD;8;Heiligenstadt;Frauke;MdB, Dipl.-Verwaltungswirtin;1966;Goslar – Northeim – Göttingen II;52;female
Niedersachsen;SPD;9;Rohde;Dennis;Mitglied des Deutschen Bundestages;1986;Oldenburg – Ammerland;27;male
Niedersachsen;SPD;10;Völlers;Marja-Liisa;MdB, Studienrätin;1984;Nienburg II – Schaumburg;40;female
Niedersachsen;SPD;11;Saathoff;Johann;Mitglied des Deutschen Bundestages;1967;Aurich – Emden;24;male
Niedersachsen;SPD;12;Kreiser;Dunja Eleonore Angelika;Abwassermeisterin;1971;Salzgitter – Wolfenbüttel;49;female
Niedersachsen;SPD;13;Blankenburg;Jakob;Politikwissenschaftler;1997;Lüchow-Dannenberg – Lüneburg;37;male
Niedersachsen;SPD;14;Hennig;Anke;Mitglied des Deutschen Bundestages;1964;Osnabrück-Land;38;female
Niedersachsen;SPD;15;Schraps;Johannes;Mitglied des Deutschen Bundestages;1983;Hameln-Pyrmont – Holzminden;46;male
Niedersachsen;SPD;16;Schamber;Rebecca;Mitglied des Deutschen Bundestages;1975;Hannover-Land I;43;female
Niedersachsen;SPD;17;Schneider;Daniel Dominik;Mitglied des Deutschen Bundestages;1976;Cuxhaven – Stade II;29;male
Niedersachsen;SPD;18;Dr. De Ridder;Daniela Friederike;Mitglied des Deutschen Bundestages;1962;Mittelems;31;female
Niedersachsen;SPD;19;Dr. Pantazis;Christos;MdB, Arzt;1975;Braunschweig;50;male
Niedersachsen;SPD;20;Rump;Daniela;Studentin Rechtswissenschaften;1996;Hildesheim;48;female
Niedersachsen;SPD;21;Bartz;Alexander;Mitglied des Deutschen Bundestages;1984;Cloppenburg – Vechta;32;male
Niedersachsen;SPD;22;Schierenbeck;Peggy;Mitglied des Deutschen Bundestages;1970;Diepholz – Nienburg I;33;female
Niedersachsen;SPD;23;Vaupel;Thomas Heinrich Peter;Referent der Bundestagsfraktion;1980;Stadt Osnabrück;39;male
Niedersachsen;SPD;24;Kadah;Özge;Wirtschaftsingenieurin;1996;Osterholz – Verden;34;female
Niedersachsen;SPD;25;Ahmetović;Adis;Mitglied des Deutschen Bundestages;1993;Stadt Hannover I;41;male
Niedersachsen;SPD;26;Hohmann;Anna Helga Angela;Sozialversicherungsfachangestellte i. R.;1963;Celle – Uelzen;44;female
Niedersachsen;SPD;27;Stern;Benjamin;Betriebsratsvorsitzender;1981;Helmstedt – Wolfsburg;51;male
Niedersachsen;SPD;28;Langen;Frauke Johanna;Fachkraft Arbeitssicherheit und Umweltschutz;1977;Stade I – Rotenburg II;30;female
Niedersachsen;SPD;29;Dr. Heinze;Thorsten;Dipl.-Chemiker;1965;Göttingen I;53;male
Niedersachsen;SPD;30;Suerkamp;Eva Maria;Lehrerin;1988;;;female
Niedersachsen;SPD;31;Atilgan;Hamza;selbst. Gastronom und Hotelier;1994;Delmenhorst – Wesermarsch – Oldenburg-Land;28;male
Niedersachsen;SPD;32;Wehrmaker;Inga;Richterin;1990;;;female
Niedersachsen;SPD;33;Szorec;Gregor;Feinmechaniker;1967;;;male
Niedersachsen;SPD;34;Römmeler;Michaela;Lehrerin;1972;;;female
Niedersachsen;SPD;35;Schütte;Jens-Uwe;Theologe;1979;;;male
Niedersachsen;SPD;36;Dr. Weber-Klatt;Karin;Richterin;1961;;;female
Niedersachsen;SPD;37;Wischnewski;Marek;Standesbeamter;1994;;;male
Niedersachsen;SPD;38;Wolff-Meuter;Annekatrin;Büroleiterin, kaufm. Leiterin;1981;;;female
Niedersachsen;SPD;39;Schweer;Daniel;Bauingenieur;1982;;;male
Niedersachsen;SPD;40;Hirdes;Monika;Rentnerin;1953;;;female
Niedersachsen;SPD;41;Mouanga;Gregory Marcel;Jurist;1987;;;male
Niedersachsen;SPD;42;Feldmann;Karoline Johanna Friederike;Justitiarin;1973;;;female
Niedersachsen;SPD;43;Brandt;Sebastian;Softwareingenieur;1987;;;male
Niedersachsen;SPD;44;Fahncke;Barbara;Dipl.-Sozialpädagogin;1959;;;female
Niedersachsen;SPD;45;Seidel;Pascal;Betriebswirt;1999;;;male
Niedersachsen;SPD;46;Priester;Christiane Josefine;Geschäftsführerin;1968;;;female
Niedersachsen;SPD;47;Roiss;Patrick;Dipl.-Informatiker, Unternehmensberater;1977;;;male
Niedersachsen;SPD;48;Eine;Annett;selbst. Reiseverkehrskauffrau;1975;;;female
Niedersachsen;SPD;49;Neessen;Philipp;Kaufmann;1995;;;male
Niedersachsen;SPD;50;Winter;Maria Ontina;Vorstandssekretärin;1966;;;female
Niedersachsen;SPD;51;Fischer;Simon;Student;2001;;;male
Niedersachsen;SPD;52;Oks;Ida;Studentin;2000;;;female
Niedersachsen;SPD;53;Wiesner;Jannes;Jurist;2001;;;male
Niedersachsen;SPD;54;Bade;Heike Ursula;Krankenschwester;1969;;;female
Niedersachsen;SPD;55;Erdbrink;Jonathan;Student;2000;;;male
Niedersachsen;SPD;56;Meyer;Janine;staatl. anerkannte Sozialpädagogin;1987;;;female
Niedersachsen;SPD;57;Podyma;Jan Edward;Student;1999;;;male
Niedersachsen;SPD;58;Siavwapa;Nina Katharina Sabine;Dipl.-Politologin;1982;;;female
Niedersachsen;SPD;59;Schmengler;Dominik;Angestellter im öffentlichen Dienst;1968;;;male
Niedersachsen;SPD;60;Piechotta;Nicole Helga;Sozialwissenschaftlerin;1987;;;female
Niedersachsen;SPD;61;Thieme;Luca Tom;Lehrer;1997;;;male
Niedersachsen;SPD;62;Gebauer;Jarla Annalena Cosima;Studentin;2001;;;female
Niedersachsen;SPD;63;Abdinghoff-Feldkemper;Olaf;Angestellter;1964;;;male
Niedersachsen;SPD;64;Fischer;Anna-Lena;Betriebswirtin;1995;;;female
Niedersachsen;SPD;65;Schramke;Jean-Pascale;Verwaltungsfachwirt;1999;;;male
Niedersachsen;SPD;66;Herzberg;Jessica;Einkaufsleiterin;1982;;;female
Niedersachsen;SPD;67;Hecker;Roland;Dipl.-Betriebswirt;1961;;;male
Niedersachsen;SPD;68;Rother;Isabel Antonia;juristische Referentin;1995;;;female
Niedersachsen;SPD;69;Robbe;Holger Jens;Politikwissenschaftler;1973;;;male
Niedersachsen;SPD;70;Kiecol;Josephine Emily;Studentin;2000;;;female
Niedersachsen;SPD;71;Tietz;Tim;Anlagenmechaniker;2002;;;male
Niedersachsen;SPD;72;Wills;Nadine;Fachfrau Versicherungen und Finanzanlagen (IHK);1983;;;female
Niedersachsen;SPD;73;Krug;Christian;Studienrat;1992;;;male
Niedersachsen;SPD;74;Primke;Sandra;Lehrerin;1974;;;female
Niedersachsen;SPD;75;Strecker;Maik;Hausmann;1966;;;male
Niedersachsen;SPD;76;Dzaack;Alexandra;Büroleiterin;1976;;;female
Niedersachsen;SPD;77;Roth;Frederik;Büroleiter;1985;;;male
Niedersachsen;SPD;78;Pauls;Saskia;Büroleiterin;1981;;;female
Niedersachsen;CDU;1;Dr. Middelberg;Mathias;MdB, Jurist;1964;Stadt Osnabrück;39;male
Niedersachsen;CDU;2;Connemann;Gitta;MdB, Volljuristin;1964;Unterems;25;female
Niedersachsen;CDU;3;Dr. Hoppenstedt;Hendrik;MdB, Jurist;1972;Hannover-Land I;43;male
Niedersachsen;CDU;4;Janssen;Anne;MdB, Krankenschwester;1982;Friesland – Wilhelmshaven – Wittmund;26;female
Niedersachsen;CDU;5;Güntzler;Fritz;Mitglied des Deutschen Bundestages;1966;Göttingen I;53;male
Niedersachsen;CDU;6;Kuban;Tilman Moritz;Rechtsanwalt;1987;Hannover-Land II;47;male
Niedersachsen;CDU;7;Wulf;Mareike Lotte;MdB, Dipl.-Sozialwissenschaftlerin;1979;Hameln-Pyrmont – Holzminden;46;female
Niedersachsen;CDU;8;Müller;Carsten;Rechtsanwalt, Bankkaufmann;1970;Braunschweig;50;male
Niedersachsen;CDU;9;Mattfeldt;Andreas;MdB, Industriekaufmann;1969;Osterholz – Verden;34;male
Niedersachsen;CDU;10;Tauschwitz;Vivian;Soldatin;1994;Rotenburg I – Heidekreis;35;female
Niedersachsen;CDU;11;Albani;Stephan Theodor Johannes;Mitglied des Deutschen Bundestages;1968;Oldenburg – Ammerland;27;male
Niedersachsen;CDU;12;Otte;Henning Rudolf Helmut;Mitglied des Deutschen Bundestages;1968;Celle – Uelzen;44;male
Niedersachsen;CDU;13;Dr. Babendererde;Cornell-Anette;Historikerin;1971;Harburg;36;female
Niedersachsen;CDU;14;Dr. Asghari;Reza;Professor Innovation und Unternehmensgründung;1961;Salzgitter – Wolfenbüttel;49;male
Niedersachsen;CDU;15;Zobel;Vanessa-Kim;Bankkauffrau;1988;Stade I – Rotenburg II;30;female
Niedersachsen;CDU;16;Meyer;Marian;Angestellter im öffentlichen Dienst;1990;Gifhorn – Peine;45;male
Niedersachsen;CDU;17;Menschel;Michaela Rosemarie;Unternehmensberaterin;1966;Stadt Hannover I;41;female
Niedersachsen;CDU;18;Knoerig;Axel;Mitglied des Deutschen Bundestages;1967;Diepholz – Nienburg I;33;male
Niedersachsen;CDU;19;Dr. Kleen;Joachim Lübbo;Tierarzt;1974;Aurich – Emden;24;male
Niedersachsen;CDU;20;Frauenpreiß;Christoph;diplomierter Bankbetriebswirt (FS);1984;Cuxhaven – Stade II;29;male
Niedersachsen;CDU;21;Brinkmann;Lutz;selbst. Dipl.-Bauingenieur (FH);1975;Osnabrück-Land;38;male
Niedersachsen;CDU;22;Jordan;Alexander;Dipl.-Ing. Elektro- und Informationstechnik (FH);1981;Helmstedt – Wolfsburg;51;male
Niedersachsen;CDU;23;Lüder;Justus;Dipl.-Kaufmann;1969;Hildesheim;48;male
Niedersachsen;CDU;24;Dr. Weigel;Constantin;Unternehmer;1994;Goslar – Northeim – Göttingen II;52;male
Niedersachsen;CDU;25;Ernst;Bastian Alfons;Betriebswirt;1987;Delmenhorst – Wesermarsch – Oldenburg-Land;28;male
Niedersachsen;CDU;26;Dr. Becker;Fabian Hans Julius Florian;Arzt;1994;Stadt Hannover II;42;male
Niedersachsen;CDU;27;Dr. Schulze;Marco;Dipl.-Wirtschaftsingenieur;1983;Lüchow-Dannenberg – Lüneburg;37;male
Niedersachsen;CDU;28;Wehrung;Matthias Florian;Studienrat;1981;Nienburg II – Schaumburg;40;male
Niedersachsen;CDU;29;Stegeman;Albert;MdB, Landwirtschaftsmeister;1976;Mittelems;31;male
Niedersachsen;CDU;30;Breher;Silvia Maria;Volljuristin;1973;Cloppenburg – Vechta;32;female
Niedersachsen;CDU;31;Weißenborn;Barbara Maria;Journalistin;1966;;;female
Niedersachsen;CDU;32;Dorendorf;Uwe Günter Paul Ernst;selbst. Versicherungsfachmann;1960;;;male
Niedersachsen;CDU;33;Bornmann;Annelene;Studienrätin;1991;;;female
Niedersachsen;CDU;34;Höttcher;Carsten;Geschäftsführer;1964;;;male
Niedersachsen;CDU;35;Biedermann;Kerstin;Angestellte im öffentlichen Dienst;1974;;;female
Niedersachsen;CDU;36;Held;Wilke;Oberstudienrat;1990;;;male
Niedersachsen;CDU;37;Niemeyer;Yvonne;Bürokauffrau;1975;;;female
Niedersachsen;CDU;38;Molnar;Christoph-Michael;Fraktionsgeschäftsführer;1986;;;male
Niedersachsen;CDU;39;Brunke;Elena;Projektmanagerin;1995;;;female
Niedersachsen;CDU;40;Artschwager;David;Student;1999;;;male
Niedersachsen;CDU;41;Benecke;Heike;Bankkauffrau;1979;;;female
Niedersachsen;CDU;42;Howad;Niklas;Wirtschaftsinformatiker;1990;;;male
Niedersachsen;CDU;43;Horst;Klara;Volljuristin;1995;;;female
Niedersachsen;CDU;44;Martens;Corinna Maria;Dipl.-Ökonomin;1964;;;female
Niedersachsen;CDU;45;Weber;Andreas;Landesgeschäftsführer;1979;;;male
Niedersachsen;CDU;46;Grages;Anja;Referentin;1977;;;female
Niedersachsen;CDU;47;Göhler;Simon Johannes;Projektmanager;1989;;;male
Niedersachsen;CDU;48;Risius;Andrea Christine;Rechtsanwalts- und Notargehilfin;1967;;;female
Niedersachsen;CDU;49;Horend;Christian;Bankkaufmann;1973;;;male
Niedersachsen;CDU;50;Poll;Franziska;Agrarwissenschaften (B. Sc.);1987;;;female
Niedersachsen;CDU;51;Meyer;Rudolf Johann;Landwirtschaftsmeister;1953;;;male
Niedersachsen;CDU;52;Reinert;Lucia;Rentnerin;1958;;;female
Niedersachsen;CDU;53;Göktas;Nesrin;Geschäftsführerin;1973;;;female
Niedersachsen;CDU;54;Lütgering;Luis Luca;Landwirt, Student;1997;;;male
Niedersachsen;CDU;55;Storre;Vanessa;Produktmanagerin und Risikoprüfung Versicherungswirtschaft;1994;;;female
Niedersachsen;CDU;56;Werner;Olaf;Versicherungsmakler, Geschäftsführer;1970;;;male
Niedersachsen;CDU;57;Dr. Wenck;Alexandra Eileen;Historikerin, Grundsatzreferentin;1966;;;female
Niedersachsen;CDU;58;Kollster;Silke Ute Ingetraud Marion;Dipl.-Kauffrau (FH);1963;;;female
Niedersachsen;CDU;59;Hirschfeld;Magnus Bruno;Chiropraktiker;1970;;;male
Niedersachsen;CDU;60;Göhner;Simone;Juristin;1965;;;female
Niedersachsen;CDU;61;Heinrichsdorff;Ulf-Fabian;Dipl.-Wirtschaftsingenieur Reedereilogistik (FH);1982;;;male
Niedersachsen;CDU;62;Thiede;Anja Susanne;Büroleiterin;1971;;;female
Niedersachsen;CDU;63;Lemm;Max;Studienrat;1991;;;male
Niedersachsen;CDU;64;Neumann;Brigitte;Erzieherin;1951;;;female
Niedersachsen;CDU;65;Awad;Rene;Projektsteuerer;1970;;;male
Niedersachsen;CDU;66;Fündeling;Kathrin;Industriekauffrau;1977;;;female
Niedersachsen;CDU;67;Germeshausen;Frank Dieter;Apotheker;1966;;;male
Niedersachsen;CDU;68;Scholz-Benedictus;Ulrike;Landwirtin;1975;;;female
Niedersachsen;CDU;69;Zakfeld;Leon;Masterstudent Arbeitswissenschaft;2001;;;male
Niedersachsen;CDU;70;Witte;Mareike;Dipl.-Verwaltungswirtin;1976;;;female
Niedersachsen;GRÜNE;1;Polat;Filiz;MdB, Dipl.-Volkswirtin;1978;Osnabrück-Land;38;female
Niedersachsen;GRÜNE;2;Limburg;Helge Stefan;Jurist;1982;Hameln-Pyrmont – Holzminden;46;male
Niedersachsen;GRÜNE;3;Dr. Verlinden;Julia Maria Kornelia;Dipl.-Umweltwissenschaftlerin;1979;Lüchow-Dannenberg – Lüneburg;37;female
Niedersachsen;GRÜNE;4;Michaelsen;Swantje Henrike;Mitglied des Deutschen Bundestages;1979;Stadt Hannover II;42;female
Niedersachsen;GRÜNE;5;Dr. Gumnior;Lena Maria;Rechtsanwältin;1992;Osterholz – Verden;34;female
Niedersachsen;GRÜNE;6;Dzienus;Timon Michele;Politikwissenschaftler;1996;Stadt Hannover I;41;male
Niedersachsen;GRÜNE;7;Otte;Karoline;Verwaltungsbetriebswirtin;1996;Goslar – Northeim – Göttingen II;52;female
Niedersachsen;GRÜNE;8;Dr. Alhamwi;Alaa;Wissenschaftler;1984;Oldenburg – Ammerland;27;male
Niedersachsen;GRÜNE;9;Schröder;Christina-Johanne;Sozialwissenschaftlerin;1983;Delmenhorst – Wesermarsch – Oldenburg-Land;28;female
Niedersachsen;GRÜNE;10;Pahlke;Julian Nils Christoph;Mitglied des Deutschen Bundestages;1991;Unterems;25;male
Niedersachsen;GRÜNE;11;Jalyschko;Lisa-Marie;Verkehrsingenieurin;1997;Braunschweig;50;female
Niedersachsen;GRÜNE;12;von Holtz;Ottmar Wilhelm;Dipl.-Ökonom;1961;Hildesheim;48;male
Niedersachsen;GRÜNE;13;Wirkus;Luca Theresa;Angestellte;1996;Stadt Osnabrück;39;female
Niedersachsen;GRÜNE;14;Jesse;Christopher;Verwaltungswirt;2003;Cuxhaven – Stade II;29;male
Niedersachsen;GRÜNE;15;Krause;Lena;Kulturmanagerin;1988;Salzgitter – Wolfenbüttel;49;female
Niedersachsen;GRÜNE;16;Fuchs;Joachim;Lehrer;1992;Stade I – Rotenburg II;30;male
Niedersachsen;GRÜNE;17;Peine;Jessica;Politikwissenschaftlerin;1985;Hannover-Land I;43;female
Niedersachsen;GRÜNE;18;Ott;Gunnar Karl Heinrich;Verwaltungsbeamter;1967;Aurich – Emden;24;male
Niedersachsen;GRÜNE;19;Ruzicka;Canina Gloria-Maria;Studentin;2003;Rotenburg I – Heidekreis;35;female
Niedersachsen;GRÜNE;20;Maus;Ulrike;psychol. Psychotherapeutin;1961;Friesland – Wilhelmshaven – Wittmund;26;female
Niedersachsen;GRÜNE;21;Allmers-Plump;Nadja Johanne;Dipl.-Finanzwirtin;1996;;;female
Niedersachsen;GRÜNE;22;Frings-Michalek;Sven Marcell;Betriebsleiter;1977;Nienburg II – Schaumburg;40;male
Niedersachsen;GRÜNE;23;Wiek;Ann-Sophie;Sachbearbeiterin;1994;;;female
Niedersachsen;GRÜNE;24;Steinke;Michael;Physiker;1985;Hannover-Land II;47;male
Niedersachsen;GRÜNE;25;Hajjali;Hayat;Studentin;2004;;;female
Niedersachsen;GRÜNE;26;Beer;Daniel Oliver;Soldat;1984;Celle – Uelzen;44;male
Niedersachsen;GRÜNE;27;Görtzen;Claudia;Aktuarin;1983;;;female
Niedersachsen;GRÜNE;28;Prieske;Danny;Dipl.-Jurist;1997;Gifhorn – Peine;45;male
Niedersachsen;GRÜNE;29;Meyer;Frerk;Informatiker;1966;Harburg;36;male
Niedersachsen;GRÜNE;30;Heidemann;Thomas;Steuerberater, vereidigter Buchprüfer;1964;Diepholz – Nienburg I;33;male
Niedersachsen;GRÜNE;31;Richter;Marcel;Gewerkschaftssekretär;1982;Helmstedt – Wolfsburg;51;male
Niedersachsen;FDP;1;Dürr;Christian;MdB, Dipl.-Ökonom;1977;Delmenhorst – Wesermarsch – Oldenburg-Land;28;male
Niedersachsen;FDP;2;Kuhle;Konstantin Elias;Rechtsanwalt;1989;Göttingen I;53;male
Niedersachsen;FDP;3;Schulz;Anja;Bankkauffrau;1985;Celle – Uelzen;44;female
Niedersachsen;FDP;4;Dr. Hocker;Gero Clemens;MdB, Bankkaufmann;1975;Osterholz – Verden;34;male
Niedersachsen;FDP;5;Reinhardt-Klein;Robert;Betriebswirt;1983;Stadt Hannover II;42;male
Niedersachsen;FDP;6;Beeck;Jens;MdB, Rechtsanwalt;1969;Mittelems;31;male
Niedersachsen;FDP;7;Maretzke;Mats-Ole;Betriebswirt;1999;Helmstedt – Wolfsburg;51;male
Niedersachsen;FDP;8;Asi;Ferhat;Vertriebsmanager;1992;Unterems;25;male
Niedersachsen;FDP;9;Helms;Carsten;Bankkaufmann;1976;Oldenburg – Ammerland;27;male
Niedersachsen;FDP;10;Stietenroth;Joris-Colin;Student Rechtswissenschaften;2003;Stadt Hannover I;41;male
Niedersachsen;FDP;11;Lanwer;Paul Otto;Student;2002;Cloppenburg – Vechta;32;male
Niedersachsen;FDP;12;Haunhorst;Lutz;Immobilienfachwirt;1989;Osnabrück-Land;38;male
Niedersachsen;FDP;13;Wichert;Günter Ernst;Kaufmann;1966;Cuxhaven – Stade II;29;male
Niedersachsen;FDP;14;Schmidt;Ingmar Nicolas Günter;Geschäftsführer;1961;Harburg;36;male
Niedersachsen;FDP;15;Tosch;Jelger Gereon;Student;2000;Hannover-Land I;43;male
Niedersachsen;FDP;16;Abo Hamoud;Ali;Regionalleiter;1995;;;male
Niedersachsen;FDP;17;Ahlswede;Wilhelm Carl Christian;Landwirt;1982;Hameln-Pyrmont – Holzminden;46;male
Niedersachsen;FDP;18;Jutzi;Daniel Benjamin;Rechtsanwalt;1982;Stadt Osnabrück;39;male
Niedersachsen;FDP;19;Hannker;Heike;Unternehmerin;1978;Diepholz – Nienburg I;33;female
